100,101,103,104,105,107,108,110,199,200,201,202,204,205,206,207,208,209,299,300,301,302,321,322,323,324,325,331,332,333,334,335,341,342,398,399,400,401,402,403,404,405,408,498,499,500,501,502,503,504,505,506,529,599,600,601,602,603,604,606,607,698,699,700,701,703,704,705,707,708,709,711,798,799,800,801,802,803,805,806,807,898,899,900,1000,1001,1002,1003,1005,1007,1010,1098,1099,1200,1201,1202,1203,1204,1205,1206,1207,1208,1210,1211,1227,1299,1300,1302,1303,1304,1305,1308,1399,1400,1401,1403,1404,1405,1406,1407,1408,1409,1498,1499,1500,1501,1502,1504,1505,1507,1520,1521,1522,1523,1524,1525,1526,1598,1599,1600,1602,1603,1604,1605,1606,1608,1610,1611,1612,1614,1615,1616,1617,1619,1620,1698,1699,1700,1701,1704,1705,1706,1707,1708,1709,1798,1799,1800,1802,1803,1804,1806,1807,1808,1899,1900,1901,1902,1905,1906,1910,1921,1925,1926,1927,1929,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2030,2099,2100,2101,2102,2103,2104,2105,2199,2300
"('101', 1.236393218984899)","('101', 1.2917343536128993)","('101', 1.3087629548543587)","('101', 1.2726550460056365)","('101', 1.2530237979174526)","('101', 1.2918811895325062)","('101', 1.2890945186765344)","('101', 1.2988803420500081)","('101', 1.3194467154648475)","('101', 1.2954223562161125)","('101', 1.288126013232214)","('101', 1.2865328357404893)","('101', 1.2934944850059449)","('101', 1.3174821613183656)","('101', 1.286035303772749)","('101', 1.2700489831608623)","('101', 1.2730027680677374)","('101', 1.265604961637641)","('101', 1.2960395694752542)","('101', 1.2445753362076404)","('101', 1.2610197418651612)","('101', 1.2848882892170548)","('101', 1.2839288085079439)","('101', 1.2941318288855554)","('101', 1.2968102724320565)","('101', 1.2919580820423466)","('101', 1.2650248591833713)","('101', 1.2624753859033448)","('101', 1.2881546866458595)","('101', 1.3047898265662192)","('101', 1.271112332014806)","('101', 1.3002801773896069)","('101', 1.3165362609514981)","('101', 1.3126767547654212)","('101', 1.288357855503723)","('101', 1.2942705897974969)","('101', 1.2422087680727485)","('101', 1.278834727382395)","('101', 1.2706514177514088)","('101', 1.2745802002565794)","('101', 1.280311010805117)","('101', 1.3082056074382677)","('101', 1.3141860618848802)","('101', 1.2954455703889167)","('101', 1.2931211830498621)","('101', 1.2611001916330289)","('101', 1.3049479051181196)","('101', 1.2763006337005542)","('101', 1.2965379616389878)","('101', 1.2520031814833879)","('101', 1.2944082599851539)","('101', 1.2886238187645231)","('101', 1.289234864223993)","('101', 1.3054046997567859)","('101', 1.2391253797776487)","('101', 1.2751957182849962)","('101', 1.2540869065731763)","('101', 1.23701508502309)","('101', 1.2951184460318277)","('101', 1.1007112173270583)","('101', 1.2275906384165123)","('101', 1.2899693410982072)","('101', 1.266483141335368)","('101', 1.238286558414229)","('101', 1.2802626961456716)","('101', 1.318950944294415)","('101', 1.3102902265795409)","('101', 1.3114684312087634)","('101', 1.3078424041961019)","('101', 1.3269692663119395)","('101', 1.301679951138965)","('101', 1.2879468766403437)","('101', 1.2886307073129417)","('101', 1.2867164924082533)","('101', 1.2458200551307979)","('101', 1.302916814635091)","('101', 1.287552523132488)","('101', 1.329861922690911)","('101', 1.3164512692096506)","('101', 1.3240971551542728)","('101', 1.2770768736936393)","('101', 1.3061793597278362)","('101', 1.3059685290750338)","('101', 1.311736272226167)","('101', 1.2595485502324755)","('101', 1.2969690717735887)","('101', 1.2963294768782527)","('101', 1.3052228038029)","('101', 1.2948164831874474)","('101', 1.294007455042711)","('101', 1.2589704800845385)","('101', 1.297881510797535)","('101', 1.299556897799261)","('101', 1.2769193684134659)","('101', 1.2661116114175313)","('101', 1.3160281219998704)","('101', 1.3085763669815056)","('101', 1.291116253745216)","('101', 1.272280177123785)","('101', 1.3106020568480783)","('101', 1.2981092278789084)","('101', 1.255464097970872)","('101', 1.2796183392992808)","('101', 1.3089324720861912)","('101', 1.1660076670976685)","('101', 1.2973128412343826)","('101', 1.256900760317141)","('101', 1.2274853627965205)","('101', 1.2127316566772846)","('101', 1.1209544532604905)","('101', 1.2511582683413505)","('101', 1.260492032398194)","('101', 1.2518474767810077)","('101', 1.300266693185106)","('101', 1.2594070398439958)","('101', 1.2621739483602046)","('101', 1.307965410697627)","('101', 1.2779316652016546)","('101', 1.2469948361201355)","('101', 1.2782510603535922)","('101', 1.2952940801498223)","('101', 1.2975397980674754)","('101', 1.2928467288792431)","('101', 1.2926654737749994)","('101', 1.272890187581742)","('101', 1.2717892060965064)","('101', 1.2904267311387045)","('101', 1.2937967785633966)","('101', 1.2917995030281983)","('101', 1.2885065234579758)","('101', 1.2907798483504618)","('101', 1.2572499025652548)","('101', 1.3091853497200372)","('101', 1.2606224591925912)","('101', 1.2884270522779828)","('101', 1.2918656640558774)","('101', 1.2999664380806686)","('101', 1.2946370323789715)","('101', 1.2796223883512763)","('101', 1.2601001955396296)","('101', 1.2101567567186984)","('101', 1.2971755457956022)","('101', 1.2551787941255061)","('101', 1.3083683066898075)","('101', 1.1134950473582272)","('101', 1.2818816861746103)","('101', 1.2972482621487142)","('101', 1.3154204917831123)","('101', 1.2956154530093074)","('101', 1.297490901444972)","('101', 1.2691346124646212)","('101', 1.2939168522357953)","('101', 1.3093956753696445)","('101', 1.2507699853704222)","('101', 1.30648816226412)","('101', 1.3111620033622144)","('101', 1.2936269350945204)","('101', 1.2820813227053556)","('101', 1.2584689166766028)","('101', 1.2716456991511045)","('101', 1.2720996216940308)","('101', 1.299019394089845)","('101', 1.3048686201532933)","('101', 1.331739160185994)","('101', 1.2901245650773643)","('101', 1.2800868467242676)","('101', 1.285541570948733)","('101', 1.2352216937546692)","('101', 1.267333235330352)","('101', 1.254501139772609)","('101', 1.2518489328829498)","('101', 1.2568462599686059)","('101', 1.2775784074627605)","('101', 1.2662903861024382)","('101', 1.2429005720470074)","('101', 1.1398994897382313)","('101', 1.0754568599261127)","('101', 1.2540149668421698)","('101', 1.2128460854959977)","('101', 1.2526185417180062)","('101', 1.2844484972515404)","('101', 1.0604146785980975)","('101', 1.2889748051384293)","('101', 1.2563173063421342)","('101', 1.2595944271449)","('101', 1.1753172905129905)","('101', 1.256155036363798)","('101', 1.2354448018333017)","('101', 1.2086125959179757)","('101', 1.2474253814050555)","('101', 1.2831952457671798)","('101', 1.2544795711527779)","('101', 1.258118027352652)","('101', 1.2512337296392604)","('101', 1.2884917504536229)","('101', 1.2892409830492921)","('101', 1.271615460545057)","('101', 1.2898388405573102)","('101', 1.2172512749378264)","('101', 1.2769703285525513)","('101', 1.295784813235715)","('101', 1.2881144220533325)","('101', 1.2596418146630894)","('101', 1.256325653219226)","('101', 1.2689889165380537)","('101', 1.2729270619440078)","('101', 1.2780720674618218)","('101', 1.247453309637781)","('101', 1.3027924232674155)","('101', 1.2889548370154726)","('101', 1.2351431410407134)","('101', 1.2912041138403663)","('101', 1.232565775457263)"
"('102', 1.2211048673094895)","('102', 1.305884939365499)","('102', 1.3224759155315817)","('102', 1.2721067231962484)","('102', 1.2751421358287964)","('102', 1.3072646964110122)","('102', 1.2804063385406144)","('102', 1.3114114500013418)","('102', 1.3144696090337646)","('102', 1.2851582594660322)","('102', 1.2845456493104184)","('102', 1.2907088158116027)","('102', 1.2950300330962863)","('102', 1.3178600113479395)","('102', 1.2844525485573752)","('102', 1.2548515413822912)","('102', 1.282982553283134)","('102', 1.256775700603565)","('102', 1.2848915381517394)","('102', 1.2802556863383316)","('102', 1.2792197068680315)","('102', 1.3186041953300234)","('102', 1.2949009680667012)","('102', 1.3164571799713862)","('102', 1.3210483280308865)","('102', 1.308697593262003)","('102', 1.2823360800699024)","('102', 1.272271205091571)","('102', 1.3087056600638176)","('102', 1.3243312977152903)","('102', 1.30059915898823)","('102', 1.327452429162489)","('102', 1.3287488039265438)","('102', 1.3231812259344684)","('102', 1.2984885415422416)","('102', 1.3131656469537596)","('102', 1.2604442433959784)","('102', 1.2891639722817232)","('102', 1.3079577028710645)","('102', 1.3087449321308566)","('102', 1.30009627017209)","('102', 1.3182690480516719)","('102', 1.3206994709471307)","('102', 1.299880641696118)","('102', 1.3001006517665128)","('102', 1.2766488688950677)","('102', 1.3257951856576224)","('102', 1.30721148776759)","('102', 1.3205122020174636)","('102', 1.2554545709124703)","('102', 1.3107270561270368)","('102', 1.2934042008185211)","('102', 1.2971409884232363)","('102', 1.304434229200832)","('102', 1.2582579434320336)","('102', 1.2911756997590313)","('102', 1.2751494752690362)","('102', 1.2800934258399173)","('102', 1.3120058741215956)","('102', 1.078044634537281)","('102', 1.2468431691869786)","('102', 1.2989345491712563)","('102', 1.2802770438774922)","('102', 1.2505479256520706)","('102', 1.2981697789397675)","('102', 1.3338927217369854)","('102', 1.3227800847619668)","('102', 1.310589218217105)","('102', 1.320236372883381)","('102', 1.3406760030048945)","('102', 1.3069864693442779)","('102', 1.3005365580042851)","('102', 1.2931145262061894)","('102', 1.2694847987246096)","('102', 1.26971236104722)","('102', 1.3137773676179778)","('102', 1.3042757112536403)","('102', 1.3449903060964585)","('102', 1.3297838121230916)","('102', 1.3378451268993936)","('102', 1.2956864631046898)","('102', 1.308909694199679)","('102', 1.3191599050632552)","('102', 1.3361918435913065)","('102', 1.2855679865043508)","('102', 1.3175763463355696)","('102', 1.313747680211258)","('102', 1.3181373591316665)","('102', 1.3023800938150907)","('102', 1.3090567623390916)","('102', 1.2769895707851648)","('102', 1.3055110958388738)","('102', 1.3124179910095852)","('102', 1.280379321269714)","('102', 1.2878732290637296)","('102', 1.3269156098780999)","('102', 1.3209416281415685)","('102', 1.3126958686024173)","('102', 1.2890302284433255)","('102', 1.3091649692189136)","('102', 1.300011852641189)","('102', 1.265866795846214)","('102', 1.2763073345206386)","('102', 1.3111100525827863)","('102', 1.1717401323921992)","('102', 1.2938553683409666)","('102', 1.2665167903201437)","('102', 1.2759432198311604)","('102', 1.2652140715556905)","('102', 1.275855472735479)","('102', 1.2672698291154088)","('102', 1.2840109212236874)","('102', 1.2574852728143113)","('102', 1.3084855961187156)","('102', 1.2650769405009916)","('102', 1.2654892375009075)","('102', 1.3161376017809407)","('102', 1.2767434746349993)","('102', 1.291484512268398)","('102', 1.309178270161737)","('102', 1.3064550049018115)","('102', 1.319227300379155)","('102', 1.2990890388421075)","('102', 1.3028887889060883)","('102', 1.278435289550578)","('102', 1.2785377569153318)","('102', 1.296106571418077)","('102', 1.301345226670316)","('102', 1.3157851134082572)","('102', 1.290212643175823)","('102', 1.2856886555905978)","('102', 1.274888165767634)","('102', 1.3085550878212209)","('102', 1.3126816998607764)","('102', 1.2938598877734417)","('102', 1.287386507283178)","('102', 1.3051692476265213)","('102', 1.2872700454869939)","('102', 1.2650084119795415)","('102', 1.2812878638704195)","('102', 1.256138848322783)","('102', 1.305126242205645)","('102', 1.283313028580193)","('102', 1.3213136522990037)","('102', 1.274493455774124)","('102', 1.3012115992894222)","('102', 1.3108639159024333)","('102', 1.3265248760695347)","('102', 1.3085713122485578)","('102', 1.3111392351343722)","('102', 1.265995208006279)","('102', 1.3122194795525477)","('102', 1.3169606607751692)","('102', 1.2591687297236622)","('102', 1.3244531637783237)","('102', 1.3085340485976935)","('102', 1.295467996062341)","('102', 1.2784381798451858)","('102', 1.28691322206956)","('102', 1.2938435011032634)","('102', 1.274256013615048)","('102', 1.2989124392865823)","('102', 1.3088985688411179)","('102', 1.337151001547725)","('102', 1.2934340600781846)","('102', 1.283194391550696)","('102', 1.286978522032991)","('102', 1.246477709324159)","('102', 1.2622171513762035)","('102', 1.2777080242067085)","('102', 1.2453502201334186)","('102', 1.274000784438105)","('102', 1.2927318166801332)","('102', 1.278001744378835)","('102', 1.2299314603100855)","('102', 1.2315162091685683)","('102', 1.2352377198475797)","('102', 1.272238556048844)","('102', 1.2205693884054347)","('102', 1.254822723094307)","('102', 1.281814399198479)","('102', 1.0640421161071356)","('102', 1.2846252751180876)","('102', 1.2545224618881787)","('102', 1.257036314410664)","('102', 1.1810082902158503)","('102', 1.234491594604054)","('102', 1.2424867926280865)","('102', 1.1945429837756931)","('102', 1.2604943986937003)","('102', 1.2934714783111134)","('102', 1.2552430203814855)","('102', 1.2598073243003918)","('102', 1.258001150809678)","('102', 1.2899414031891978)","('102', 1.2943255843968429)","('102', 1.2812053712416307)","('102', 1.2803366532986709)","('102', 1.2152244482963712)","('102', 1.2743443445495641)","('102', 1.3071065626346863)","('102', 1.2804243152021546)","('102', 1.2832054802432447)","('102', 1.2411673081866823)","('102', 1.26410929852389)","('102', 1.2907567672262898)","('102', 1.272294892518574)","('102', 1.2924999806140494)","('102', 1.3096092178887524)","('102', 1.3122414455731195)","('102', 1.2326957067727256)","('102', 1.2785422199076208)","('102', 1.2303538523445572)"
"('103', 1.2662669517291096)","('103', 1.2942856108570875)","('103', 1.2770504280437567)","('103', 1.2675851508584044)","('103', 1.256750923132048)","('103', 1.276396570948092)","('103', 1.2414644851189844)","('103', 1.2819333656541132)","('103', 1.3364144408193763)","('103', 1.280644874203792)","('103', 1.268570233342914)","('103', 1.286737423739755)","('103', 1.2856380002967764)","('103', 1.300098110039609)","('103', 1.2554234154293327)","('103', 1.234528179743856)","('103', 1.2548211125547821)","('103', 1.2270289283540352)","('103', 1.2803940234246183)","('103', 1.2724228089809722)","('103', 1.276775862418792)","('103', 1.2918263275720154)","('103', 1.2788203939047476)","('103', 1.3026421902070493)","('103', 1.2947625985821087)","('103', 1.2889063325067671)","('103', 1.2680873339045702)","('103', 1.3049195898745964)","('103', 1.2940833229335038)","('103', 1.3234428951612673)","('103', 1.2891706093727062)","('103', 1.302246147453314)","('103', 1.304443938299839)","('103', 1.2957646108356216)","('103', 1.2969420227955086)","('103', 1.3310888957303466)","('103', 1.2537711582237872)","('103', 1.238406148615356)","('103', 1.2706623441420113)","('103', 1.3019065112882124)","('103', 1.2779895737298292)","('103', 1.2930267132609696)","('103', 1.210447339621603)","('103', 1.2828757332328808)","('103', 1.2995912836892884)","('103', 1.2543270905422943)","('103', 1.3252589125311978)","('103', 1.290290653262348)","('103', 1.2919225074828784)","('103', 1.2928503250306478)","('103', 1.2992904559241925)","('103', 1.2971933346323796)","('103', 1.309607257248111)","('103', 1.3098504431312734)","('103', 1.2488781105698348)","('103', 1.2454286949754694)","('103', 1.2638719770649753)","('103', 1.2892316286231897)","('103', 1.2887636631018242)","('103', 1.2985718719652077)","('103', 1.2438046615997789)","('103', 1.2926377553774209)","('103', 1.2976184241219184)","('103', 1.245850889278539)","('103', 1.3024881769118988)","('103', 1.2747010999287829)","('103', 1.313893927109849)","('103', 1.2915889627714414)","('103', 1.3200602990686419)","('103', 1.3025417672903497)","('103', 1.2835139816579957)","('103', 1.2980912682570978)","('103', 1.2698780508579344)","('103', 1.3098656030686469)","('103', 1.240532073948327)","('103', 1.2855988039463935)","('103', 1.2926497300058106)","('103', 1.3110102465061977)","('103', 1.2828084496067502)","('103', 1.2990481969378485)","('103', 1.210205446498994)","('103', 1.2966556281264643)","('103', 1.3134627243958499)","('103', 1.3236060513557348)","('103', 1.2593509865732693)","('103', 1.2856573820701551)","('103', 1.284828988444237)","('103', 1.2762725271897448)","('103', 1.2700308123738515)","('103', 1.2614986471717915)","('103', 1.270259786878484)","('103', 1.2933343936227455)","('103', 1.3231863368568804)","('103', 1.2938658463152632)","('103', 1.2694208827519915)","('103', 1.2947205843344347)","('103', 1.269077755291634)","('103', 1.266319258269175)","('103', 1.2906675462018504)","('103', 1.2881110278958288)","('103', 1.2942072775147793)","('103', 1.2708441002910096)","('103', 1.2602464800085322)","('103', 1.2771936860431272)","('103', 1.2739439906848782)","('103', 1.3032478199678845)","('103', 1.2702834686935975)","('103', 1.261214482617995)","('103', 1.2676006480630324)","('103', 1.2745450336074353)","('103', 1.2679255392754218)","('103', 1.2856842386842484)","('103', 1.2706262283707233)","('103', 1.2982224011633585)","('103', 1.2638147483921263)","('103', 1.27935078335792)","('103', 1.3194553913232163)","('103', 1.2634660001169442)","('103', 1.2830337890136767)","('103', 1.2043737301470505)","('103', 1.3117863629333342)","('103', 1.3060320397894603)","('103', 1.2957029107862912)","('103', 1.2936558590733866)","('103', 1.2427667702517324)","('103', 1.2523908566084672)","('103', 1.2901508684847687)","('103', 1.2833541230385934)","('103', 1.2848914567508343)","('103', 1.1776207634065228)","('103', 1.256563958211008)","('103', 1.2596865807352233)","('103', 1.2775315524870798)","('103', 1.3037763282565962)","('103', 1.2639707373467308)","('103', 1.2816423565851511)","('103', 1.2899902680540056)","('103', 1.286992735206096)","('103', 1.2893764863004487)","('103', 1.2640805451695198)","('103', 1.2491175883135612)","('103', 1.1708921091502575)","('103', 1.1773505147190069)","('103', 1.2739545853467797)","('103', 1.1514040017895484)","('103', 1.181116583617494)","('103', 1.194718482100466)","('103', 1.1921283471178545)","('103', 1.1982156447588879)","('103', 1.177041665701692)","('103', 1.2356624706685941)","('103', 1.1798083142336935)","('103', 1.157643562154516)","('103', 1.1323326115036865)","('103', 1.169446143632604)","('103', 1.2900083467320416)","('103', 1.2997835273475702)","('103', 1.2988697979832795)","('103', 1.194647356396435)","('103', 1.1822567084904323)","('103', 1.291465724208291)","('103', 1.2715240952304703)","('103', 1.297301755339046)","('103', 1.3193806665714387)","('103', 1.289572051406913)","('103', 1.2817062747635055)","('103', 1.290764776598919)","('103', 1.2419287442706834)","('103', 1.2714040996068567)","('103', 1.2626308180306596)","('103', 1.2382290755076457)","('103', 1.2738478250076486)","('103', 1.2770670974144769)","('103', 1.2895341730367413)","('103', 1.2736144748501275)","('103', 1.2336396906236413)","('103', 1.2175789556648617)","('103', 1.2674938636152284)","('103', 1.2666928011065004)","('103', 1.2216732378379218)","('103', 1.2904806117617091)","('103', 1.184135740302166)","('103', 1.2725168163305394)","('103', 1.2540426527598085)","('103', 1.2478360927305252)","('103', 1.2363606723639577)","('103', 1.275925479424632)","('103', 1.216428315019018)","('103', 1.2405557997358811)","('103', 1.2112316165077135)","('103', 1.265212121124581)","('103', 1.2415054532780012)","('103', 1.2453328503458343)","('103', 1.2416170383460914)","('103', 1.254057761482153)","('103', 1.2458608257048038)","('103', 1.2515270694732419)","('103', 1.2409750290340396)","('103', 1.2259860882646167)","('103', 1.141397333525833)","('103', 1.2634426889947363)","('103', 1.2395917767848381)","('103', 1.2551033039758215)","('103', 1.2480198151289743)","('103', 1.239168019449113)","('103', 1.2865677369588375)","('103', 1.2642191682322108)","('103', 1.2766684651646172)","('103', 1.2806671120617361)","('103', 1.2619396160906504)","('103', 1.2497279683313223)","('103', 1.2840622525076746)","('103', 1.2514783406008219)"
"('104', 1.2766972626962463)","('104', 1.2799191119672917)","('104', 1.2824797392297067)","('104', 1.2811314853128422)","('104', 1.2255005748738361)","('104', 1.2796685069512164)","('104', 1.2542016442246597)","('104', 1.2822926430664356)","('104', 1.3493065533517683)","('104', 1.2851457566336466)","('104', 1.2917818797224552)","('104', 1.2887373075753166)","('104', 1.2865616208535002)","('104', 1.2869779271442752)","('104', 1.2684574816905743)","('104', 1.2793517286101888)","('104', 1.2499419027157948)","('104', 1.2624571797332989)","('104', 1.289098854313708)","('104', 1.2312201077047125)","('104', 1.244079760556156)","('104', 1.2727965292137997)","('104', 1.2862769918513086)","('104', 1.265503924138091)","('104', 1.2748539259558136)","('104', 1.276601985941899)","('104', 1.2574933217675253)","('104', 1.3009434250737582)","('104', 1.2805283860716972)","('104', 1.2880373347983909)","('104', 1.2698251600910693)","('104', 1.2611266428863914)","('104', 1.3062460260090059)","('104', 1.3014589961382759)","('104', 1.2814736162302827)","('104', 1.2849643156498072)","('104', 1.2584650437694074)","('104', 1.2575909416055866)","('104', 1.272791043302946)","('104', 1.2740709902605272)","('104', 1.2720614042476392)","('104', 1.3055811137231137)","('104', 1.3111811786897163)","('104', 1.291481184918186)","('104', 1.3172257134151577)","('104', 1.2564707401497563)","('104', 1.2960488106734005)","('104', 1.2717353100013822)","('104', 1.2906190293833992)","('104', 1.3143413959793182)","('104', 1.276043307195006)","('104', 1.2907802267403348)","('104', 1.323404217416646)","('104', 1.2994023677246984)","('104', 1.247959892907268)","('104', 1.266855853552285)","('104', 1.2106913502302266)","('104', 1.2613234571154623)","('104', 1.2932939039353786)","('104', 1.282382803718645)","('104', 1.1983720862018126)","('104', 1.3015835512673528)","('104', 1.2971067391465523)","('104', 1.2533857584657913)","('104', 1.2786532445520187)","('104', 1.2925642951539207)","('104', 1.2951955191332147)","('104', 1.2774954506157212)","('104', 1.3017212467425159)","('104', 1.2944977826790967)","('104', 1.2853474643278195)","('104', 1.3000767910828217)","('104', 1.2789853459328213)","('104', 1.320089809950505)","('104', 1.2390005259537458)","('104', 1.1830066987746806)","('104', 1.2845943068600907)","('104', 1.2932366306967575)","('104', 1.2836237158972164)","('104', 1.2853562640628042)","('104', 1.250542568713284)","('104', 1.3002039706882973)","('104', 1.3143991628696836)","('104', 1.3143604739213497)","('104', 1.2500737891790745)","('104', 1.269868354995953)","('104', 1.2744570482488582)","('104', 1.259681097335111)","('104', 1.282294527532581)","('104', 1.2110197217294976)","('104', 1.2587051884763623)","('104', 1.2953641623436898)","('104', 1.3128155514498083)","('104', 1.2933480163691715)","('104', 1.2716139620605693)","('104', 1.308677162259406)","('104', 1.2746639282380543)","('104', 1.2678000553218303)","('104', 1.2787184905098836)","('104', 1.2781793057863322)","('104', 1.3011690793846915)","('104', 1.2711105286045008)","('104', 1.274821061228672)","('104', 1.2662018623819915)","('104', 1.206093872457548)","('104', 1.3196132731710495)","('104', 1.2868087522815859)","('104', 1.2489063309028894)","('104', 1.2531204035581716)","('104', 1.2631354353378774)","('104', 1.2967193480938135)","('104', 1.2525611163651778)","('104', 1.294551820345308)","('104', 1.3208660330928097)","('104', 1.27374845521015)","('104', 1.2911950557778327)","('104', 1.3222766859825812)","('104', 1.2869438673861926)","('104', 1.2772132931275841)","('104', 1.1468399649120744)","('104', 1.3002563114430195)","('104', 1.2649746782749796)","('104', 1.2974020627579552)","('104', 1.2970976504265002)","('104', 1.276139859244844)","('104', 1.284813988685952)","('104', 1.2938521365983586)","('104', 1.290622286071075)","('104', 1.2807973571103353)","('104', 1.3019254051639397)","('104', 1.2764250611636616)","('104', 1.2697720325424648)","('104', 1.321488779249958)","('104', 1.2794670743871286)","('104', 1.287397236058804)","('104', 1.2829589884397394)","('104', 1.2911869984621058)","('104', 1.3009770156501865)","('104', 1.306121011715263)","('104', 1.2511491025180759)","('104', 1.1870253995571254)","('104', 1.107931371606221)","('104', 1.0957642986527487)","('104', 1.2538556160099736)","('104', 1.0480106238299616)","('104', 1.0478378212302049)","('104', 1.1285154397510984)","('104', 1.1375574754705353)","('104', 1.1051189986860728)","('104', 1.0476703667286735)","('104', 1.1949336549209846)","('104', 1.1289862788229672)","('104', 1.0704984241172977)","('104', 1.133987271006306)","('104', 1.0772630611854725)","('104', 1.2787199403758505)","('104', 1.2800719126932107)","('104', 1.3002649655377323)","('104', 1.1635199585374074)","('104', 1.2432625606285586)","('104', 1.2830886432044086)","('104', 1.2657839602363103)","('104', 1.3260048397662536)","('104', 1.3139317593353899)","('104', 1.2405670317928843)","('104', 1.2952385757281866)","('104', 1.2876993578768507)","('104', 1.2384062342143385)","('104', 1.2602752526749064)","('104', 1.2585921034843037)","('104', 1.2611351269660291)","('104', 1.2301309913224059)","('104', 1.276464320726573)","('104', 1.2635668491806658)","('104', 1.2768267336278833)","('104', 1.2573069335125622)","('104', 1.2274711129882765)","('104', 1.2623504845167077)","('104', 1.2492379007347767)","('104', 1.267354447392232)","('104', 1.3183610686375855)","('104', 1.2440073736665542)","('104', 1.268929813567293)","('104', 1.2755937374693103)","('104', 1.2420213782746883)","('104', 1.2376660835006748)","('104', 1.3042104051313532)","('104', 1.243136514890734)","('104', 1.2446215175709863)","('104', 1.2383827874060913)","('104', 1.2703927582417673)","('104', 1.2555789453439201)","('104', 1.2708592478478833)","('104', 1.268841865308703)","('104', 1.249099986818568)","('104', 1.258697385164508)","('104', 1.253751361848526)","('104', 1.284226900411779)","('104', 1.2492765869080722)","('104', 1.263363182198962)","('104', 1.2710056337224303)","('104', 1.2722697733045567)","('104', 1.2475827436864886)","('104', 1.2816730714324893)","('104', 1.2713493991194997)","('104', 1.2813454270060776)","('104', 1.2932328306818073)","('104', 1.3030389217833385)","('104', 1.295598336404728)","('104', 1.26204658809188)","('104', 1.2642006249245248)","('104', 1.3086173085493737)","('104', 1.273022619595818)"
