100,101,103,104,105,107,108,110,199,200,201,202,204,205,206,207,208,209,299,300,301,302,321,322,323,324,325,331,332,333,334,335,341,342,398,399,400,401,402,403,404,405,408,498,499,500,501,502,503,504,505,506,529,599,600,601,602,603,604,606,607,698,699,700,701,703,704,705,707,708,709,711,798,799,800,801,802,803,805,806,807,898,899,900,1000,1001,1002,1003,1005,1007,1010,1098,1099,1200,1201,1202,1203,1204,1205,1206,1207,1208,1210,1211,1227,1299,1300,1302,1303,1304,1305,1308,1399,1400,1401,1403,1404,1405,1406,1407,1408,1409,1498,1499,1500,1501,1502,1504,1505,1507,1520,1521,1522,1523,1524,1525,1526,1598,1599,1600,1602,1603,1604,1605,1606,1608,1610,1611,1612,1614,1615,1616,1617,1619,1620,1698,1699,1700,1701,1704,1705,1706,1707,1708,1709,1798,1799,1800,1802,1803,1804,1806,1807,1808,1899,1900,1901,1902,1905,1906,1910,1921,1925,1926,1927,1929,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2030,2099,2100,2101,2102,2103,2104,2105,2199,2300
"('101', 1.2533295898968138)","('101', 1.3028049347194488)","('101', 1.3161153460835353)","('101', 1.2849331405665492)","('101', 1.2933813440690962)","('101', 1.2991401250790868)","('101', 1.2992636515456444)","('101', 1.3019443732910476)","('101', 1.3283446661345846)","('101', 1.2871796480765207)","('101', 1.2909242506579761)","('101', 1.3009673723179196)","('101', 1.2930328680723908)","('101', 1.3313334868278457)","('101', 1.281289675421423)","('101', 1.2534594478574261)","('101', 1.2799989224922466)","('101', 1.2571986625036122)","('101', 1.2916797086008902)","('101', 1.2405398711990652)","('101', 1.2657249799864478)","('101', 1.2912855258237321)","('101', 1.3149599652974135)","('101', 1.2986519216045387)","('101', 1.2907766250762287)","('101', 1.2891887347930993)","('101', 1.2677523840585891)","('101', 1.2550247677722877)","('101', 1.2812549484776836)","('101', 1.2977676247146677)","('101', 1.2693984399956497)","('101', 1.3028340772366866)","('101', 1.3126805253631295)","('101', 1.307887486732668)","('101', 1.2872817108655374)","('101', 1.286661824109431)","('101', 1.2393782869463317)","('101', 1.2767338693610517)","('101', 1.2644871466612708)","('101', 1.2793745181056029)","('101', 1.2843206440924173)","('101', 1.3113650257597838)","('101', 1.3191983070725344)","('101', 1.3005381837058843)","('101', 1.2966324141616241)","('101', 1.2597970359279895)","('101', 1.3056715078012606)","('101', 1.2732633829299054)","('101', 1.2977111081740091)","('101', 1.2477364012170093)","('101', 1.2924012520325643)","('101', 1.288416880788041)","('101', 1.2919574169020933)","('101', 1.3026950786165705)","('101', 1.2367401235739939)","('101', 1.2841162234447239)","('101', 1.2484220255865042)","('101', 1.2274876865066922)","('101', 1.29068427727823)","('101', 1.0868772301426417)","('101', 1.2264178938364547)","('101', 1.2953446962802315)","('101', 1.2644708403429015)","('101', 1.252058412886505)","('101', 1.2854478497794302)","('101', 1.33048704526536)","('101', 1.3220443169411866)","('101', 1.3192326708081408)","('101', 1.3214907690705768)","('101', 1.338196289652539)","('101', 1.3059378473022882)","('101', 1.312359804840535)","('101', 1.3046991091363376)","('101', 1.3304834197123419)","('101', 1.2460869013951146)","('101', 1.3077995787088894)","('101', 1.307337291112725)","('101', 1.3407396284949014)","('101', 1.320550215940834)","('101', 1.3308183700705334)","('101', 1.2807990287947013)","('101', 1.3114756855217902)","('101', 1.306222167423716)","('101', 1.3013278543159654)","('101', 1.2545822504483621)","('101', 1.2997927543915588)","('101', 1.3136782412209946)","('101', 1.3156602261958301)","('101', 1.299007437075046)","('101', 1.3041218961842134)","('101', 1.273824057385925)","('101', 1.304085305250244)","('101', 1.2957567606701121)","('101', 1.257098111791602)","('101', 1.2679450548800775)","('101', 1.3140936967553136)","('101', 1.3078712828420107)","('101', 1.2886159233720085)","('101', 1.2909724493233148)","('101', 1.3050605026065876)","('101', 1.2992596385056927)","('101', 1.2577571537066248)","('101', 1.276699295746107)","('101', 1.316821818427354)","('101', 1.120293207744928)","('101', 1.2842028426138254)","('101', 1.257561647220719)","('101', 1.2439325660728955)","('101', 1.2298321526962848)","('101', 1.109464418644131)","('101', 1.2602066923887958)","('101', 1.2890733009207374)","('101', 1.256373312948742)","('101', 1.2939978475897282)","('101', 1.2549044755429153)","('101', 1.255068755579428)","('101', 1.2995699148406856)","('101', 1.2822458963206853)","('101', 1.277921691429914)","('101', 1.2663051924896336)","('101', 1.293228260846641)","('101', 1.3024160352092897)","('101', 1.2930189291837901)","('101', 1.2905305601101382)","('101', 1.2675115334818674)","('101', 1.2645169983748688)","('101', 1.2894476943598683)","('101', 1.309622875028141)","('101', 1.2920696063314783)","('101', 1.3007536730715266)","('101', 1.3142713580112715)","('101', 1.2678285609502222)","('101', 1.3207220994342252)","('101', 1.2660267638320142)","('101', 1.3032481764799122)","('101', 1.3091017616248182)","('101', 1.3115661370801315)","('101', 1.3001173544545728)","('101', 1.277565607072278)","('101', 1.2537989367761588)","('101', 1.2022677724876256)","('101', 1.2984963715372673)","('101', 1.2535324495973592)","('101', 1.3113536000396815)","('101', 1.0953716146410708)","('101', 1.2808317896306565)","('101', 1.3047537786909575)","('101', 1.3182410610736415)","('101', 1.2995946866651797)","('101', 1.2966435979322817)","('101', 1.269624298334301)","('101', 1.2901634822995813)","('101', 1.3112762965291427)","('101', 1.257245955812339)","('101', 1.304412706678614)","('101', 1.3163997548362207)","('101', 1.2885267340535378)","('101', 1.2822192838821547)","('101', 1.2559314882336736)","('101', 1.2718306172297495)","('101', 1.2630052717251894)","('101', 1.3046550835041748)","('101', 1.303017699674718)","('101', 1.3394124261282876)","('101', 1.3045554820137513)","('101', 1.275559433474225)","('101', 1.2886891647399052)","('101', 1.2414961607622506)","('101', 1.2775363402219164)","('101', 1.2670345481363268)","('101', 1.2681549551102946)","('101', 1.271427420936183)","('101', 1.2978799455998515)","('101', 1.282873951959589)","('101', 1.251294566504755)","('101', 1.1271193636869514)","('101', 1.0631562585360474)","('101', 1.260840366292597)","('101', 1.223282338525424)","('101', 1.2630675426499396)","('101', 1.3167191939071219)","('101', 1.1089609301760797)","('101', 1.3117289268569254)","('101', 1.274927927644403)","('101', 1.2696670267292662)","('101', 1.1670122560903684)","('101', 1.2557287923969347)","('101', 1.2376574793293182)","('101', 1.1856765700666607)","('101', 1.2576274931370093)","('101', 1.2839186059988459)","('101', 1.2432446820244014)","('101', 1.2737486838182792)","('101', 1.2692146991641433)","('101', 1.297122089265358)","('101', 1.3004379300618691)","('101', 1.3011478143569315)","('101', 1.3165175044140445)","('101', 1.2506874842831108)","('101', 1.2924541384202568)","('101', 1.2988151322402168)","('101', 1.325132528964695)","('101', 1.262475719763176)","('101', 1.271724705473322)","('101', 1.2664726298071078)","('101', 1.2727746063824736)","('101', 1.29044959880513)","('101', 1.2188408925288607)","('101', 1.3071169131144904)","('101', 1.2931087806342911)","('101', 1.2561127782632002)","('101', 1.2850334058352568)","('101', 1.2372063753958873)"
"('102', 1.2394837202526332)","('102', 1.321430609578125)","('102', 1.3338150335713386)","('102', 1.2837567268349648)","('102', 1.3206771930775416)","('102', 1.316194761533743)","('102', 1.2902227273513318)","('102', 1.3252636519618486)","('102', 1.3250969972932578)","('102', 1.275028671802193)","('102', 1.2762498054154874)","('102', 1.3006093341302871)","('102', 1.293387894569776)","('102', 1.3371718337392806)","('102', 1.2915865901003838)","('102', 1.2452675715014005)","('102', 1.2925695274544475)","('102', 1.2509955149155438)","('102', 1.2766438231813122)","('102', 1.2820070702142543)","('102', 1.2796580826114743)","('102', 1.3221971029350141)","('102', 1.33396600175236)","('102', 1.328301177069656)","('102', 1.3221820798044204)","('102', 1.3096808214195788)","('102', 1.2896237299193054)","('102', 1.2613251248277428)","('102', 1.3060275027510482)","('102', 1.319532940841354)","('102', 1.300940330897236)","('102', 1.3316128931422688)","('102', 1.326708528910756)","('102', 1.323435637644392)","('102', 1.3038286538419723)","('102', 1.3094056580008318)","('102', 1.2571468524943779)","('102', 1.2803948878429414)","('102', 1.305226800454706)","('102', 1.3161947018254108)","('102', 1.3106632740386923)","('102', 1.3212936837755205)","('102', 1.3258016932393553)","('102', 1.3052267613683246)","('102', 1.3003028338562488)","('102', 1.2796214384130482)","('102', 1.3293474959941844)","('102', 1.310771098452771)","('102', 1.3216691221789658)","('102', 1.2203051986154079)","('102', 1.3141515774436254)","('102', 1.3001034356510888)","('102', 1.299397562747085)","('102', 1.3041044607505798)","('102', 1.2566817304519895)","('102', 1.3030586927854442)","('102', 1.2666022543965383)","('102', 1.2766867638387691)","('102', 1.306610529868126)","('102', 1.086640247402598)","('102', 1.242982672601141)","('102', 1.3071258749630943)","('102', 1.2720144450075352)","('102', 1.2717065312434437)","('102', 1.3088464239226252)","('102', 1.347777252187635)","('102', 1.3374907647698724)","('102', 1.3233357834265342)","('102', 1.3386704181624591)","('102', 1.3520798613664993)","('102', 1.3137831671238118)","('102', 1.3354985644894437)","('102', 1.317346153402576)","('102', 1.3216145694720507)","('102', 1.2780656871673832)","('102', 1.3243381520531852)","('102', 1.3211813856731758)","('102', 1.3609921207844204)","('102', 1.3378325096090462)","('102', 1.3523603600541922)","('102', 1.3074643165760995)","('102', 1.323882359004346)","('102', 1.3255882385224342)","('102', 1.330423604581749)","('102', 1.2856304868053376)","('102', 1.3266437879458808)","('102', 1.3272380255126952)","('102', 1.3227684755091322)","('102', 1.3051126082104447)","('102', 1.3166372289310604)","('102', 1.274805785043882)","('102', 1.3144875568645462)","('102', 1.3069347799479483)","('102', 1.2588047686439512)","('102', 1.2948886405153275)","('102', 1.3302198581922646)","('102', 1.3226548582849866)","('102', 1.3142457118251802)","('102', 1.3103147649243594)","('102', 1.3041170560447775)","('102', 1.3002586562863947)","('102', 1.2638067305801988)","('102', 1.2748747371910572)","('102', 1.3257160722777845)","('102', 1.129755110891035)","('102', 1.2762608444252967)","('102', 1.269608897448055)","('102', 1.2845372836944524)","('102', 1.2748033615749579)","('102', 1.3038394087258818)","('102', 1.2813853548160221)","('102', 1.3098776435059727)","('102', 1.2643724654495476)","('102', 1.2972462970140917)","('102', 1.2591190839179993)","('102', 1.2538806317726134)","('102', 1.308196572547078)","('102', 1.2860710044293941)","('102', 1.2936968918286547)","('102', 1.301808598981493)","('102', 1.3070117182461136)","('102', 1.3251411720919608)","('102', 1.2969424255270006)","('102', 1.2947424473797415)","('102', 1.2827801854439056)","('102', 1.2852028699307447)","('102', 1.2980949061337472)","('102', 1.32429691450194)","('102', 1.322130068708278)","('102', 1.289366209241438)","('102', 1.3171935558478767)","('102', 1.2796528442423343)","('102', 1.321002169049377)","('102', 1.3180566887707355)","('102', 1.3125197066282273)","('102', 1.3007784958361148)","('102', 1.3212934720924487)","('102', 1.292497942162883)","('102', 1.265255199020016)","('102', 1.2794852422172547)","('102', 1.2649729713295161)","('102', 1.2952637947973729)","('102', 1.2837025273802822)","('102', 1.3275131542712229)","('102', 1.2738297962288145)","('102', 1.308390857359314)","('102', 1.325485882117203)","('102', 1.3301432940944193)","('102', 1.3100488253152847)","('102', 1.3150634275725812)","('102', 1.2653858977900674)","('102', 1.3124554628360365)","('102', 1.3207216576702594)","('102', 1.2768612632690908)","('102', 1.3236839956859323)","('102', 1.3166288639567139)","('102', 1.2815174466056922)","('102', 1.2820212817913057)","('102', 1.2902282969399264)","('102', 1.2968228592143114)","('102', 1.2619847729344755)","('102', 1.3065939530981783)","('102', 1.314475312538773)","('102', 1.3468063126433698)","('102', 1.304952592956469)","('102', 1.2809614005437673)","('102', 1.2927957948428357)","('102', 1.2547111198920948)","('102', 1.274744718951352)","('102', 1.29938779194932)","('102', 1.2667076655548293)","('102', 1.2955956913714537)","('102', 1.3211807996034672)","('102', 1.3004765003563643)","('102', 1.2393799646038055)","('102', 1.2383972008445296)","('102', 1.2542206456491505)","('102', 1.2782597507961488)","('102', 1.2388959063541536)","('102', 1.2710732898986936)","('102', 1.3100248172262667)","('102', 1.1163857014321805)","('102', 1.3113915952892998)","('102', 1.271637324470055)","('102', 1.2712245819274237)","('102', 1.1724420708660364)","('102', 1.2367251123239043)","('102', 1.258103207006246)","('102', 1.1671033877617838)","('102', 1.273794304329872)","('102', 1.3062677991093083)","('102', 1.2429623081817869)","('102', 1.2730602638030113)","('102', 1.278086185580913)","('102', 1.3097970170052053)","('102', 1.3097231910661697)","('102', 1.3142527569481623)","('102', 1.2970514485359068)","('102', 1.2445854319483791)","('102', 1.2971007036172593)","('102', 1.3056571882404864)","('102', 1.3266057035577536)","('102', 1.2964987509473798)","('102', 1.24155613613793)","('102', 1.2564134848683308)","('102', 1.2950868752158364)","('102', 1.2853162556527675)","('102', 1.291152214118216)","('102', 1.3192018305001119)","('102', 1.3217211758733274)","('102', 1.259356001666107)","('102', 1.269670863746375)","('102', 1.2338664435773847)"
"('103', 1.2773303465176142)","('103', 1.3031863450828185)","('103', 1.2832459443317727)","('103', 1.2701229060068053)","('103', 1.2781384815439982)","('103', 1.2728411301916198)","('103', 1.2455329162149336)","('103', 1.3000996115170227)","('103', 1.3444749983645543)","('103', 1.2750168755725209)","('103', 1.2799026060753835)","('103', 1.3175205843420097)","('103', 1.2962539450408128)","('103', 1.347586684268747)","('103', 1.257722280577604)","('103', 1.2297009783949964)","('103', 1.2654572273948546)","('103', 1.2215081996782746)","('103', 1.288165385754718)","('103', 1.266711210561332)","('103', 1.2831730979907796)","('103', 1.2893540311374034)","('103', 1.3096630088291603)","('103', 1.314634855667026)","('103', 1.2985350498684831)","('103', 1.2887721703715915)","('103', 1.2761144428021318)","('103', 1.303917560028716)","('103', 1.2876460715193956)","('103', 1.3217801494979062)","('103', 1.2896859289310203)","('103', 1.297910926529312)","('103', 1.2989890303800824)","('103', 1.2942033346635593)","('103', 1.3005847353363318)","('103', 1.3350474122834328)","('103', 1.249863003080539)","('103', 1.2381178167468025)","('103', 1.2628933771517958)","('103', 1.3137307750199188)","('103', 1.2856994507817565)","('103', 1.2909783176194203)","('103', 1.2052462586990258)","('103', 1.2890102600070275)","('103', 1.3142020586656016)","('103', 1.251456482095415)","('103', 1.3331479862452396)","('103', 1.297990299062215)","('103', 1.2957527459715608)","('103', 1.2869143066288384)","('103', 1.2976103469245794)","('103', 1.2956993853005365)","('103', 1.3199869532228627)","('103', 1.3081170065411594)","('103', 1.2453286336001563)","('103', 1.2503338662522756)","('103', 1.2600922870147797)","('103', 1.284081745000417)","('103', 1.283852179973341)","('103', 1.298690963275272)","('103', 1.2444799437927843)","('103', 1.2945853427134322)","('103', 1.2988217874611705)","('103', 1.2470125583682703)","('103', 1.3060285999770296)","('103', 1.2779679539007727)","('103', 1.3199664894615268)","('103', 1.293399395707046)","('103', 1.3294795043449557)","('103', 1.299862759500678)","('103', 1.2816580091723038)","('103', 1.3127429415870324)","('103', 1.2725402894247817)","('103', 1.3314195394822352)","('103', 1.238446214599321)","('103', 1.2899124986980062)","('103', 1.3032678261142188)","('103', 1.3193558065986282)","('103', 1.2912427337650152)","('103', 1.2997901006120451)","('103', 1.204994723167705)","('103', 1.2987336745959166)","('103', 1.323097723181804)","('103', 1.3150650341615067)","('103', 1.2532481935156687)","('103', 1.2925477671301435)","('103', 1.2883109867589049)","('103', 1.2779961565851448)","('103', 1.2806994596445653)","('103', 1.2663503216141423)","('103', 1.2747524285448295)","('103', 1.2949478998248722)","('103', 1.328023335964114)","('103', 1.2887875153894666)","('103', 1.2708174936474037)","('103', 1.295677220963086)","('103', 1.267734260876953)","('103', 1.2618910901513696)","('103', 1.2975810521096434)","('103', 1.2768264727986207)","('103', 1.2926506249647713)","('103', 1.2617496831184862)","('103', 1.270085538733306)","('103', 1.2795853375983588)","('103', 1.2747470549281137)","('103', 1.303285591956183)","('103', 1.2701171653676882)","('103', 1.2695654728532564)","('103', 1.2748879674730669)","('103', 1.2996249361160244)","('103', 1.2957009834142563)","('103', 1.3133001216541427)","('103', 1.2757375291429045)","('103', 1.2892972079764726)","('103', 1.2610472281497682)","('103', 1.2777539684858352)","('103', 1.3144813733713412)","('103', 1.251074361353599)","('103', 1.2785847318754553)","('103', 1.1854253667820942)","('103', 1.3089061386946963)","('103', 1.302487624862497)","('103', 1.2957791733778097)","('103', 1.2882907152081258)","('103', 1.2357561775381638)","('103', 1.2593902020663992)","('103', 1.2953560320123678)","('103', 1.2942466770294643)","('103', 1.2893246867811758)","('103', 1.171120839565978)","('103', 1.2653713846699937)","('103', 1.2656066393382668)","('103', 1.26933417616289)","('103', 1.307882668675695)","('103', 1.2812905686771259)","('103', 1.2857847669798843)","('103', 1.2944977692785153)","('103', 1.288920954324709)","('103', 1.292270618995249)","('103', 1.2588901861758115)","('103', 1.2565011823237051)","('103', 1.1666519887460174)","('103', 1.1654243724668583)","('103', 1.2861434106389775)","('103', 1.1566494936514038)","('103', 1.1761930980261353)","('103', 1.1942429509399048)","('103', 1.184290150647232)","('103', 1.1907075270169767)","('103', 1.1716706113892004)","('103', 1.2391901113327635)","('103', 1.1655665185746296)","('103', 1.1519758287759374)","('103', 1.130224523092821)","('103', 1.1631762501577985)","('103', 1.2914054486933755)","('103', 1.2934522428449886)","('103', 1.2999863438495085)","('103', 1.1826475943464072)","('103', 1.1727463667845688)","('103', 1.2872643210925634)","('103', 1.280671201646415)","('103', 1.2986560513330292)","('103', 1.3217161182744668)","('103', 1.2929074158053417)","('103', 1.2837292020303204)","('103', 1.2908337447168339)","('103', 1.245594091369001)","('103', 1.2787948372256137)","('103', 1.2780302371156813)","('103', 1.239396113476768)","('103', 1.2937047532751218)","('103', 1.283916688334103)","('103', 1.3168202241452949)","('103', 1.283714931196311)","('103', 1.2381503205069009)","('103', 1.2259336448360134)","('103', 1.2742827541910113)","('103', 1.279721874952178)","('103', 1.2187339355222886)","('103', 1.3165986627834354)","('103', 1.177933807157204)","('103', 1.282612522200208)","('103', 1.260329213177701)","('103', 1.2532061110860466)","('103', 1.2510026683653324)","('103', 1.2851619502577867)","('103', 1.2224572154678393)","('103', 1.2458388884519505)","('103', 1.2232623835625356)","('103', 1.2894841159930392)","('103', 1.2511908879780325)","('103', 1.3090042543003684)","('103', 1.267122899686387)","('103', 1.2635728429281583)","('103', 1.2551735555819086)","('103', 1.2764465222187604)","('103', 1.2658608843233268)","('103', 1.2284116683128106)","('103', 1.159578000448869)","('103', 1.2663594707201806)","('103', 1.286671581869705)","('103', 1.2615309687909257)","('103', 1.2917107864195256)","('103', 1.2428261804107634)","('103', 1.2917266474986544)","('103', 1.2622266328747878)","('103', 1.2867065469735635)","('103', 1.288109030008515)","('103', 1.2640288483315685)","('103', 1.2749377071964128)","('103', 1.2863915946393467)","('103', 1.2643175068755776)"
"('104', 1.27763373120144)","('104', 1.2687288109227088)","('104', 1.2747624623094052)","('104', 1.2818617384105595)","('104', 1.2208786642843084)","('104', 1.2700711473959334)","('104', 1.2538502602577806)","('104', 1.2694353065382615)","('104', 1.3655247962846608)","('104', 1.2973437540871873)","('104', 1.3193551259584428)","('104', 1.3258403209058822)","('104', 1.3003538471003073)","('104', 1.342696532818079)","('104', 1.2640859386006145)","('104', 1.2902018752221582)","('104', 1.2603712546654522)","('104', 1.274631672755003)","('104', 1.3155170101120994)","('104', 1.2446397602249355)","('104', 1.2538871390436948)","('104', 1.2609361046944776)","('104', 1.2995816929550694)","('104', 1.2774509390098308)","('104', 1.27709220389463)","('104', 1.2849498682783844)","('104', 1.2601642644590139)","('104', 1.2998217159333902)","('104', 1.2755716432819877)","('104', 1.2876095960135414)","('104', 1.2787065210416662)","('104', 1.2596797139877516)","('104', 1.2957105457430507)","('104', 1.2895105030217393)","('104', 1.2785631480674893)","('104', 1.2961364684546797)","('104', 1.26123877006259)","('104', 1.2604299548758775)","('104', 1.2756762245367765)","('104', 1.2797877918663638)","('104', 1.2715031095773357)","('104', 1.3056945733461234)","('104', 1.3186483667541504)","('104', 1.2985398680324096)","('104', 1.3451674896699564)","('104', 1.2545191443934591)","('104', 1.2885355299465264)","('104', 1.273330473378414)","('104', 1.2860072723496705)","('104', 1.3132009978399515)","('104', 1.2659031019981832)","('104', 1.2894618886080587)","('104', 1.334222405138299)","('104', 1.2972443632773087)","('104', 1.2487517766605172)","('104', 1.2714877631429171)","('104', 1.1915635557769866)","('104', 1.260189085432001)","('104', 1.2950008493094518)","('104', 1.2831506262980896)","('104', 1.1685134726527273)","('104', 1.3013029370371298)","('104', 1.3029593233673955)","('104', 1.2583444957526477)","('104', 1.2722007851759054)","('104', 1.302355381547916)","('104', 1.3073230706090977)","('104', 1.2850804564199145)","('104', 1.312332131422907)","('104', 1.2974520551193063)","('104', 1.280211663550002)","('104', 1.3143183967965777)","('104', 1.2745993585230173)","('104', 1.359707519286722)","('104', 1.242760935923396)","('104', 1.157414995347598)","('104', 1.2967108538841965)","('104', 1.3033187440300888)","('104', 1.285710379832946)","('104', 1.2854295737849557)","('104', 1.2556864069501463)","('104', 1.30048650122197)","('104', 1.337357692506686)","('104', 1.3142881649744258)","('104', 1.2508530480015279)","('104', 1.2638995886250288)","('104', 1.2670904979687334)","('104', 1.272011621592215)","('104', 1.2895340355024414)","('104', 1.1946233366159447)","('104', 1.2667826854906008)","('104', 1.29308746721388)","('104', 1.3259932855092735)","('104', 1.2842339956369355)","('104', 1.2648437199247422)","('104', 1.310021726464622)","('104', 1.2794375897269783)","('104', 1.2810649492842139)","('104', 1.2878767790793775)","('104', 1.2782501886397102)","('104', 1.3163271476959504)","('104', 1.266304492585674)","('104', 1.2953664858682081)","('104', 1.2535840130436644)","('104', 1.1855020580589697)","('104', 1.3226686355168)","('104', 1.2879812887896411)","('104', 1.2499960404733437)","('104', 1.2594254355346366)","('104', 1.2925105113458857)","('104', 1.3126802707154366)","('104', 1.2877126744990646)","('104', 1.300032661296241)","('104', 1.326610964207874)","('104', 1.270838188479215)","('104', 1.299135275585532)","('104', 1.3267320920140742)","('104', 1.2815234964147768)","('104', 1.285313839810324)","('104', 1.2070270114504875)","('104', 1.3007741059668705)","('104', 1.2464180373948452)","('104', 1.294761623139426)","('104', 1.299297786724216)","('104', 1.2733854064693886)","('104', 1.2833795778010693)","('104', 1.2933862948672892)","('104', 1.292748430986414)","('104', 1.2760193819294203)","('104', 1.3124478817484826)","('104', 1.2875600970119911)","('104', 1.2651903474699928)","('104', 1.3154936530242305)","('104', 1.290193116381732)","('104', 1.2826003746530563)","('104', 1.281308263696751)","('104', 1.2904510238529612)","('104', 1.29861913269037)","('104', 1.3063299515559152)","('104', 1.2478108812913298)","('104', 1.1565664537917077)","('104', 1.206558311194378)","('104', 1.0818634409824963)","('104', 1.2589219171390515)","('104', 1.1756652209902496)","('104', 1.1843690696236493)","('104', 1.1692242987857981)","('104', 1.2061822635694532)","('104', 1.2004334577114464)","('104', 1.1692673702336027)","('104', 1.176457658634197)","('104', 1.186832950623939)","('104', 1.1931167942999152)","('104', 1.177423986487681)","('104', 1.2015423715890885)","('104', 1.2837642203249422)","('104', 1.2935703760468538)","('104', 1.3055726661340834)","('104', 1.1717917938276097)","('104', 1.2497098488557203)","('104', 1.2804917995176106)","('104', 1.2673362484054047)","('104', 1.3368998198789204)","('104', 1.3079283229759178)","('104', 1.219704851353864)","('104', 1.2979673019092157)","('104', 1.2882997592937373)","('104', 1.24580722103995)","('104', 1.251614885035026)","('104', 1.271523160060592)","('104', 1.2694437455020795)","('104', 1.2436044702989877)","('104', 1.2788777846055448)","('104', 1.2766902347679734)","('104', 1.2972815155205504)","('104', 1.262673959580598)","('104', 1.2244863872926828)","('104', 1.2603721324295465)","('104', 1.2611363170258705)","('104', 1.2559087115285588)","('104', 1.3479796485947668)","('104', 1.25449671589458)","('104', 1.258484878452946)","('104', 1.270916324011998)","('104', 1.2485098843818656)","('104', 1.258915384309341)","('104', 1.309344360418953)","('104', 1.2536111901113243)","('104', 1.2532909236807703)","('104', 1.255805017618014)","('104', 1.2868422028990312)","('104', 1.2712118650395425)","('104', 1.3279663272739985)","('104', 1.2943842122593319)","('104', 1.2607905156779304)","('104', 1.2731068320784957)","('104', 1.2757322058946674)","('104', 1.3203356974152414)","('104', 1.2485812462304524)","('104', 1.291492692181075)","('104', 1.2920096848985554)","('104', 1.312077710406445)","('104', 1.2533181694557065)","('104', 1.3196040310051078)","('104', 1.2935217077835566)","('104', 1.2809248337751236)","('104', 1.2904768113027327)","('104', 1.3014554297546141)","('104', 1.2886549193212014)","('104', 1.265829548849097)","('104', 1.2731701539517006)","('104', 1.3078625520379097)","('104', 1.2783369797356576)"
